listid,participant,verb,subject,consequent,valence,question,response,task,scenario
2,74,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,0.02,norming,businesswoman-boast
2,63,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,62,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,90,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,85,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,1,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,37,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,83,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,18,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,44,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,98,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,61,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,0.02,norming,businesswoman-boast
2,69,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,0.02,norming,businesswoman-boast
2,21,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,0.01,norming,businesswoman-boast
2,65,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,82,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,1e-05,norming,businesswoman-boast
2,52,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,0.03,norming,businesswoman-boast
2,89,boast,businesswoman,want,negative,What proportion of businesswomen generally want their companies to fail?,0.01,norming,businesswoman-boast
2,26,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,51,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,88,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.98,norming,soccer player-love
2,19,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,25,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99,norming,soccer player-love
2,84,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99,norming,soccer player-love
2,47,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,74,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.95,norming,soccer player-love
2,63,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,62,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,90,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,85,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,1,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,37,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.94,norming,soccer player-love
2,83,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,18,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,44,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,98,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99,norming,soccer player-love
2,61,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99,norming,soccer player-love
2,69,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.94,norming,soccer player-love
2,21,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,65,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,82,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99999,norming,soccer player-love
2,52,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99,norming,soccer player-love
2,89,love,soccer player,want,positive,What proportion of soccer players generally want their team to score the winning goal?,0.99,norming,soccer player-love
2,26,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,51,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,88,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.04,norming,trainer-persuade
2,19,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,25,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.04,norming,trainer-persuade
2,84,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.01,norming,trainer-persuade
2,47,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,74,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.05,norming,trainer-persuade
2,63,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,62,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,90,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,85,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,1,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,37,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.03,norming,trainer-persuade
2,83,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,18,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,44,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,98,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,61,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.02,norming,trainer-persuade
2,69,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.1,norming,trainer-persuade
2,21,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.23,norming,trainer-persuade
2,65,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,82,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,1e-05,norming,trainer-persuade
2,52,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.01,norming,trainer-persuade
2,89,persuade,trainer,want,negative,What proportion of dog owners generally want their dogs to be impossible to train?,0.01,norming,trainer-persuade
0,96,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,33,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,2,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.92,norming,publisher-doubt
0,59,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,29,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.9,norming,publisher-doubt
0,76,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.18,norming,publisher-doubt
0,20,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99,norming,publisher-doubt
0,31,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.93,norming,publisher-doubt
0,64,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.38,norming,publisher-doubt
0,12,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,30,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,27,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,34,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,7,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,50,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.95,norming,publisher-doubt
0,71,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,16,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99,norming,publisher-doubt
0,49,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,66,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,95,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.96,norming,publisher-doubt
0,15,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,38,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,36,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.93,norming,publisher-doubt
0,45,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
0,68,doubt,publisher,want,positive,What proportion of publishers generally want authors to finish their manuscripts on time?,0.99999,norming,publisher-doubt
2,26,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,51,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,88,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.96,norming,concierge-convince
2,19,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.74,norming,concierge-convince
2,25,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.95,norming,concierge-convince
2,84,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.92,norming,concierge-convince
2,47,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.8,norming,concierge-convince
2,74,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.75,norming,concierge-convince
2,63,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.93,norming,concierge-convince
2,62,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.84,norming,concierge-convince
2,90,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.95,norming,concierge-convince
2,85,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,1,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,37,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.74,norming,concierge-convince
2,83,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,18,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,44,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.89,norming,concierge-convince
2,98,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.71,norming,concierge-convince
2,61,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.81,norming,concierge-convince
2,69,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.85,norming,concierge-convince
2,21,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.76,norming,concierge-convince
2,65,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.8,norming,concierge-convince
2,82,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.99999,norming,concierge-convince
2,52,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.91,norming,concierge-convince
2,89,convince,concierge,want,positive,What proportion of guests generally want hotel pools to be open?,0.87,norming,concierge-convince
1,46,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.02,norming,cyclist-think
1,56,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,70,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,42,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,86,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,3,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.07,norming,cyclist-think
1,32,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.01,norming,cyclist-think
1,75,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.08,norming,cyclist-think
1,6,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.17,norming,cyclist-think
1,39,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,72,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,24,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.07,norming,cyclist-think
1,4,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,28,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,22,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,5,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,57,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,9,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,13,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,73,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,92,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,97,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,10,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.02,norming,cyclist-think
1,48,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,1e-05,norming,cyclist-think
1,41,think,cyclist,want,negative,What proportion of cyclists generally want their bike's tires to go flat?,0.01,norming,cyclist-think
1,46,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.96,norming,liquor store owner-tell
1,56,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,70,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.9,norming,liquor store owner-tell
1,42,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99,norming,liquor store owner-tell
1,86,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,3,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.97,norming,liquor store owner-tell
1,32,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.97,norming,liquor store owner-tell
1,75,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.95,norming,liquor store owner-tell
1,6,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.88,norming,liquor store owner-tell
1,39,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,72,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,24,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.86,norming,liquor store owner-tell
1,4,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,28,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,22,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.83,norming,liquor store owner-tell
1,5,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,57,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.96,norming,liquor store owner-tell
1,9,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,13,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,73,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,92,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,97,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,10,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.98,norming,liquor store owner-tell
1,48,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.99999,norming,liquor store owner-tell
1,41,tell,liquor store owner,want,positive,What proportion of liquor store owners generally want beer to be restocked?,0.33,norming,liquor store owner-tell
1,46,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.76,norming,defendant-hope
1,56,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.8,norming,defendant-hope
1,70,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.5,norming,defendant-hope
1,42,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.2,norming,defendant-hope
1,86,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.99999,norming,defendant-hope
1,3,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.84,norming,defendant-hope
1,32,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.98,norming,defendant-hope
1,75,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.89,norming,defendant-hope
1,6,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.59,norming,defendant-hope
1,39,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.1,norming,defendant-hope
1,72,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,1e-05,norming,defendant-hope
1,24,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.67,norming,defendant-hope
1,4,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.85,norming,defendant-hope
1,28,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.7,norming,defendant-hope
1,22,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.26,norming,defendant-hope
1,5,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.99999,norming,defendant-hope
1,57,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.05,norming,defendant-hope
1,9,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.73,norming,defendant-hope
1,13,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.99999,norming,defendant-hope
1,73,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.8,norming,defendant-hope
1,92,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.5,norming,defendant-hope
1,97,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.99999,norming,defendant-hope
1,10,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.4,norming,defendant-hope
1,48,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.49,norming,defendant-hope
1,41,hope,defendant,want,positive,What proportion of defendants generally want juries to decide for them?,0.14,norming,defendant-hope
1,46,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.01,norming,journalist-worry
1,56,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.01,norming,journalist-worry
1,70,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,42,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,86,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,3,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.06,norming,journalist-worry
1,32,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.05,norming,journalist-worry
1,75,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.15,norming,journalist-worry
1,6,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,39,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,72,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,24,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.12,norming,journalist-worry
1,4,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,28,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,22,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,5,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.02,norming,journalist-worry
1,57,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.11,norming,journalist-worry
1,9,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,13,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,73,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,92,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,97,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,10,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,48,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,1e-05,norming,journalist-worry
1,41,worry,journalist,want,negative,What proportion of journalists generally want their articles to be badly edited?,0.05,norming,journalist-worry
1,46,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.94,norming,model-complain
1,56,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99,norming,model-complain
1,70,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.95,norming,model-complain
1,42,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.95,norming,model-complain
1,86,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99,norming,model-complain
1,3,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.84,norming,model-complain
1,32,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.83,norming,model-complain
1,75,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.83,norming,model-complain
1,6,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.98,norming,model-complain
1,39,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,72,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,24,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.69,norming,model-complain
1,4,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,28,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.98,norming,model-complain
1,22,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,5,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.96,norming,model-complain
1,57,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.96,norming,model-complain
1,9,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99,norming,model-complain
1,13,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,73,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,92,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,97,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.99999,norming,model-complain
1,10,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.61,norming,model-complain
1,48,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.86,norming,model-complain
1,41,complain,model,want,positive,What proportion of models generally want everyone to like their dresses?,0.81,norming,model-complain
3,0,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,17,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,43,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,0.06,norming,daughter-convince
3,87,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,14,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,0.01,norming,daughter-convince
3,11,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,0.06,norming,daughter-convince
3,99,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,55,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,0.05,norming,daughter-convince
3,81,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,77,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,54,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,0.03,norming,daughter-convince
3,53,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,60,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,79,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,58,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,8,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
