listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
12,228,wish,salesman,subject,want,negative,future,negative,The salesman didn't wish that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,1e-05,contentful,salesman-wish
12,283,wish,salesman,subject,want,negative,future,negative,The salesman didn't wish that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.22,contentful,salesman-wish
12,411,wish,salesman,subject,want,negative,future,negative,The salesman didn't wish that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,1e-05,contentful,salesman-wish
26,104,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.94,contentful,salesman-wish
26,195,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.83,contentful,salesman-wish
26,176,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.77,contentful,salesman-wish
26,222,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.99,contentful,salesman-wish
26,129,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.99,contentful,salesman-wish
26,272,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.03,contentful,salesman-wish
26,381,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.99,contentful,salesman-wish
26,348,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.35,contentful,salesman-wish
26,264,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.99999,contentful,salesman-wish
26,248,wish,salesman,subject,want,positive,future,negative,The salesman wished that the customer would leave without buying anything.How likely is it that the salesman wanted the customer to leave without buying anything?,intransitive,0.99,contentful,salesman-wish
4,310,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.4,contentful,coroner-persuade
4,419,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.39,contentful,coroner-persuade
4,107,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.19,contentful,coroner-persuade
4,359,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.25,contentful,coroner-persuade
4,408,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.4,contentful,coroner-persuade
4,259,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.5,contentful,coroner-persuade
4,286,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,1e-05,contentful,coroner-persuade
4,376,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.37,contentful,coroner-persuade
4,174,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.35,contentful,coroner-persuade
4,199,persuade,coroner,object,want,positive,future,negative,The coroner persuaded the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.1,contentful,coroner-persuade
27,374,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.13,contentful,coroner-persuade
27,238,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.62,contentful,coroner-persuade
27,397,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.21,contentful,coroner-persuade
27,356,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.45,contentful,coroner-persuade
27,198,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.14,contentful,coroner-persuade
27,291,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.71,contentful,coroner-persuade
27,122,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.22,contentful,coroner-persuade
27,226,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.1,contentful,coroner-persuade
27,401,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,1e-05,contentful,coroner-persuade
27,300,persuade,coroner,object,want,negative,future,negative,The coroner didn't persuade the detective that the man would die violently.How likely is it that the detective wanted the man to die violently?,transitive,0.23,contentful,coroner-persuade
22,365,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.5,contentful,coroner-persuade
22,209,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,1e-05,contentful,coroner-persuade
22,337,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.25,contentful,coroner-persuade
22,244,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.69,contentful,coroner-persuade
22,112,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.4,contentful,coroner-persuade
22,171,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.48,contentful,coroner-persuade
22,271,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.1,contentful,coroner-persuade
22,405,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.5,contentful,coroner-persuade
22,281,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.1,contentful,coroner-persuade
22,140,persuade,coroner,object,want,positive,past,negative,The coroner persuaded the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.02,contentful,coroner-persuade
26,104,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.1,contentful,coroner-persuade
26,195,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.5,contentful,coroner-persuade
26,176,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.27,contentful,coroner-persuade
26,222,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.11,contentful,coroner-persuade
26,129,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.74,contentful,coroner-persuade
26,272,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.77,contentful,coroner-persuade
26,381,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,1e-05,contentful,coroner-persuade
26,348,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.66,contentful,coroner-persuade
26,264,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.39,contentful,coroner-persuade
26,248,persuade,coroner,object,want,negative,past,negative,The coroner didn't persuade the detective that the man had died violently.How likely is it that the detective wanted the man to have died violently?,transitive,0.01,contentful,coroner-persuade
23,212,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.06,contentful,musician-hope
23,111,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.33,contentful,musician-hope
23,395,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.06,contentful,musician-hope
23,206,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.19,contentful,musician-hope
23,308,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.19,contentful,musician-hope
23,330,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,1e-05,contentful,musician-hope
23,200,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.08,contentful,musician-hope
23,232,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,1e-05,contentful,musician-hope
23,287,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.11,contentful,musician-hope
23,392,hope,musician,subject,want,negative,future,negative,The musician didn't hope that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.2,contentful,musician-hope
27,374,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.95,contentful,musician-hope
27,238,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.95,contentful,musician-hope
27,397,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.99999,contentful,musician-hope
27,356,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.99999,contentful,musician-hope
27,198,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.99999,contentful,musician-hope
27,291,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.99999,contentful,musician-hope
27,122,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.99999,contentful,musician-hope
27,226,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.99999,contentful,musician-hope
27,401,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.5,contentful,musician-hope
27,300,hope,musician,subject,want,positive,future,negative,The musician hoped that his band would break up.How likely is it that the musician wanted his band to break up?,intransitive,0.97,contentful,musician-hope
12,290,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.37,contentful,musician-hope
12,335,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.35,contentful,musician-hope
12,393,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.1,contentful,musician-hope
12,124,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,1e-05,contentful,musician-hope
12,383,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.33,contentful,musician-hope
12,258,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.36,contentful,musician-hope
12,417,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.5,contentful,musician-hope
12,228,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,1e-05,contentful,musician-hope
12,283,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.23,contentful,musician-hope
12,411,hope,musician,subject,want,negative,past,negative,The musician didn't hope that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,1e-05,contentful,musician-hope
26,104,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.91,contentful,musician-hope
26,195,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.85,contentful,musician-hope
26,176,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.76,contentful,musician-hope
26,222,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.99,contentful,musician-hope
26,129,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.99999,contentful,musician-hope
26,272,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.99,contentful,musician-hope
26,381,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.9,contentful,musician-hope
26,348,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.7,contentful,musician-hope
26,264,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.99999,contentful,musician-hope
26,248,hope,musician,subject,want,positive,past,negative,The musician hoped that his band had broken up.How likely is it that the musician wanted his band to have broken up?,intransitive,0.9,contentful,musician-hope
4,310,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.35,contentful,bouncer-dissuade
4,419,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.67,contentful,bouncer-dissuade
4,107,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.57,contentful,bouncer-dissuade
4,359,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.25,contentful,bouncer-dissuade
4,408,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.8,contentful,bouncer-dissuade
4,259,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.98,contentful,bouncer-dissuade
4,286,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.88,contentful,bouncer-dissuade
4,376,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.61,contentful,bouncer-dissuade
4,174,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.84,contentful,bouncer-dissuade
4,199,dissuade,bouncer,object,want,negative,past,positive,The bouncer didn't dissuade the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.5,contentful,bouncer-dissuade
28,189,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,1e-05,contentful,bouncer-dissuade
28,231,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.9,contentful,bouncer-dissuade
28,323,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.04,contentful,bouncer-dissuade
28,410,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.99999,contentful,bouncer-dissuade
28,250,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.76,contentful,bouncer-dissuade
28,350,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,1e-05,contentful,bouncer-dissuade
28,327,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.71,contentful,bouncer-dissuade
28,141,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.79,contentful,bouncer-dissuade
28,342,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.69,contentful,bouncer-dissuade
28,116,dissuade,bouncer,object,want,positive,future,positive,The bouncer dissuaded the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.74,contentful,bouncer-dissuade
22,365,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.99999,contentful,bouncer-dissuade
22,209,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.9,contentful,bouncer-dissuade
22,337,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.99999,contentful,bouncer-dissuade
22,244,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.83,contentful,bouncer-dissuade
22,112,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.76,contentful,bouncer-dissuade
22,171,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.7,contentful,bouncer-dissuade
22,271,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.79,contentful,bouncer-dissuade
22,405,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.7,contentful,bouncer-dissuade
22,281,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.99999,contentful,bouncer-dissuade
22,140,dissuade,bouncer,object,want,negative,future,positive,The bouncer didn't dissuade the partygoer that the party would start.How likely is it that the partygoer wanted the party to start?,transitive,0.5,contentful,bouncer-dissuade
15,338,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.84,contentful,bouncer-dissuade
15,130,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.75,contentful,bouncer-dissuade
15,293,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.77,contentful,bouncer-dissuade
15,123,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.95,contentful,bouncer-dissuade
15,187,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.5,contentful,bouncer-dissuade
15,177,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.99999,contentful,bouncer-dissuade
15,108,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.99,contentful,bouncer-dissuade
15,289,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.72,contentful,bouncer-dissuade
15,346,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,1e-05,contentful,bouncer-dissuade
15,213,dissuade,bouncer,object,want,positive,past,positive,The bouncer dissuaded the partygoer that the party had started.How likely is it that the partygoer wanted the party to have started?,transitive,0.3,contentful,bouncer-dissuade
23,212,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.49,contentful,news anchor-notify
23,111,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.62,contentful,news anchor-notify
23,395,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.36,contentful,news anchor-notify
23,206,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.5,contentful,news anchor-notify
23,308,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.94,contentful,news anchor-notify
23,330,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.5,contentful,news anchor-notify
23,200,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.61,contentful,news anchor-notify
23,232,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.5,contentful,news anchor-notify
23,287,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.77,contentful,news anchor-notify
23,392,notify,news anchor,subject,want,negative,past,positive,The news anchor didn't notify the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.38,contentful,news anchor-notify
27,374,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.84,contentful,news anchor-notify
27,238,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.66,contentful,news anchor-notify
27,397,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.51,contentful,news anchor-notify
27,356,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.54,contentful,news anchor-notify
27,198,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.52,contentful,news anchor-notify
27,291,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.99999,contentful,news anchor-notify
27,122,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.86,contentful,news anchor-notify
27,226,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.78,contentful,news anchor-notify
27,401,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.81,contentful,news anchor-notify
27,300,notify,news anchor,subject,want,positive,past,positive,The news anchor notified the editor that the war had ended.How likely is it that the news anchor wanted the war to have ended?,transitive,0.58,contentful,news anchor-notify
12,290,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.23,contentful,news anchor-notify
12,335,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.9,contentful,news anchor-notify
12,393,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.41,contentful,news anchor-notify
12,124,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.99999,contentful,news anchor-notify
12,383,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.5,contentful,news anchor-notify
12,258,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.36,contentful,news anchor-notify
12,417,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.99999,contentful,news anchor-notify
12,228,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.35,contentful,news anchor-notify
12,283,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.43,contentful,news anchor-notify
12,411,notify,news anchor,subject,want,negative,future,positive,The news anchor didn't notify the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.99999,contentful,news anchor-notify
26,104,notify,news anchor,subject,want,positive,future,positive,The news anchor notified the editor that the war would end.How likely is it that the news anchor wanted the war to end?,transitive,0.73,contentful,news anchor-notify
