listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
23,287,wish,singer,subject,believe,positive,past,positive,The singer wished that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.5,contentful,singer-wish
23,392,wish,singer,subject,believe,positive,past,positive,The singer wished that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.57,contentful,singer-wish
27,374,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.22,contentful,singer-wish
27,238,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.39,contentful,singer-wish
27,397,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.32,contentful,singer-wish
27,356,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.56,contentful,singer-wish
27,198,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.5,contentful,singer-wish
27,291,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.08,contentful,singer-wish
27,122,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.36,contentful,singer-wish
27,226,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.89,contentful,singer-wish
27,401,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.21,contentful,singer-wish
27,300,wish,singer,subject,believe,negative,past,positive,The singer didn't wish that her album had been well-received.How likely is it that the singer believed that her album had been well-received?,intransitive,0.45,contentful,singer-wish
12,290,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.88,contentful,singer-wish
12,335,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.77,contentful,singer-wish
12,393,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.69,contentful,singer-wish
12,124,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.5,contentful,singer-wish
12,383,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.5,contentful,singer-wish
12,258,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.65,contentful,singer-wish
12,417,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.5,contentful,singer-wish
12,228,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.5,contentful,singer-wish
12,283,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.58,contentful,singer-wish
12,411,wish,singer,subject,believe,positive,future,positive,The singer wished that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.45,contentful,singer-wish
26,104,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.33,contentful,singer-wish
26,195,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.54,contentful,singer-wish
26,176,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.58,contentful,singer-wish
26,222,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.38,contentful,singer-wish
26,129,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.69,contentful,singer-wish
26,272,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.14,contentful,singer-wish
26,381,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.05,contentful,singer-wish
26,348,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.39,contentful,singer-wish
26,264,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.21,contentful,singer-wish
26,248,wish,singer,subject,believe,negative,future,positive,The singer didn't wish that her album would be well-received.How likely is it that the singer believed that her album would be well-received?,intransitive,0.5,contentful,singer-wish
20,150,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.57,contentful,paramedic-hate
20,188,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.73,contentful,paramedic-hate
20,147,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.97,contentful,paramedic-hate
20,404,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.99999,contentful,paramedic-hate
20,386,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.39,contentful,paramedic-hate
20,230,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.49,contentful,paramedic-hate
20,153,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.51,contentful,paramedic-hate
20,284,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.75,contentful,paramedic-hate
20,218,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.42,contentful,paramedic-hate
20,360,hate,paramedic,subject,believe,negative,future,negative,The paramedic didn't hate that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.73,contentful,paramedic-hate
17,106,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.82,contentful,paramedic-hate
17,402,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.71,contentful,paramedic-hate
17,175,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.88,contentful,paramedic-hate
17,320,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.65,contentful,paramedic-hate
17,363,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.67,contentful,paramedic-hate
17,326,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.84,contentful,paramedic-hate
17,305,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.99999,contentful,paramedic-hate
17,354,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.86,contentful,paramedic-hate
17,207,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.28,contentful,paramedic-hate
17,304,hate,paramedic,subject,believe,positive,future,negative,The paramedic hated that the traffic would be heavy.How likely is it that the paramedic believed that the traffic would be heavy?,intransitive,0.99999,contentful,paramedic-hate
1,288,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.7,contentful,paramedic-hate
1,341,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.84,contentful,paramedic-hate
1,214,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.74,contentful,paramedic-hate
1,236,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
1,197,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.83,contentful,paramedic-hate
1,262,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
1,173,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
1,120,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
1,131,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.81,contentful,paramedic-hate
1,298,hate,paramedic,subject,believe,negative,past,negative,The paramedic didn't hate that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.66,contentful,paramedic-hate
16,132,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.92,contentful,paramedic-hate
16,332,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.8,contentful,paramedic-hate
16,370,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
16,260,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.93,contentful,paramedic-hate
16,276,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
16,136,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
16,185,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.49,contentful,paramedic-hate
16,241,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.49,contentful,paramedic-hate
16,317,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99999,contentful,paramedic-hate
16,102,hate,paramedic,subject,believe,positive,past,negative,The paramedic hated that the traffic had been heavy.How likely is it that the paramedic believed that the traffic had been heavy?,intransitive,0.99,contentful,paramedic-hate
4,310,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.75,contentful,climber-like
4,419,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
4,107,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.89,contentful,climber-like
4,359,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
4,408,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.9,contentful,climber-like
4,259,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
4,286,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.93,contentful,climber-like
4,376,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.92,contentful,climber-like
4,174,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.79,contentful,climber-like
4,199,like,climber,subject,believe,negative,past,negative,The climber didn't like that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,1e-05,contentful,climber-like
27,374,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.85,contentful,climber-like
27,238,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.95,contentful,climber-like
27,397,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.96,contentful,climber-like
27,356,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
27,198,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.75,contentful,climber-like
27,291,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
27,122,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
27,226,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.97,contentful,climber-like
27,401,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.99999,contentful,climber-like
27,300,like,climber,subject,believe,positive,past,negative,The climber liked that the rope had frayed.How likely is it that the climber believed that the rope had frayed?,intransitive,0.89,contentful,climber-like
22,365,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.94,contentful,climber-like
22,209,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.84,contentful,climber-like
22,337,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.99999,contentful,climber-like
22,244,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.79,contentful,climber-like
22,112,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.72,contentful,climber-like
22,171,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.68,contentful,climber-like
22,271,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.99,contentful,climber-like
22,405,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.5,contentful,climber-like
22,281,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.84,contentful,climber-like
22,140,like,climber,subject,believe,negative,future,negative,The climber didn't like that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.99,contentful,climber-like
26,104,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.65,contentful,climber-like
26,195,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.72,contentful,climber-like
26,176,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.8,contentful,climber-like
26,222,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.99,contentful,climber-like
26,129,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.8,contentful,climber-like
26,272,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.99999,contentful,climber-like
26,381,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.61,contentful,climber-like
26,348,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.63,contentful,climber-like
26,264,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.56,contentful,climber-like
26,248,like,climber,subject,believe,positive,future,negative,The climber liked that the rope would fray.How likely is it that the climber believed that the rope would fray?,intransitive,0.99999,contentful,climber-like
23,212,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
23,111,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.79,contentful,soccer player-love
23,395,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.88,contentful,soccer player-love
23,206,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.76,contentful,soccer player-love
23,308,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.86,contentful,soccer player-love
23,330,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
23,200,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
23,232,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
23,287,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
23,392,love,soccer player,subject,believe,positive,past,positive,The soccer player loved that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.5,contentful,soccer player-love
27,374,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.85,contentful,soccer player-love
27,238,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.86,contentful,soccer player-love
27,397,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
27,356,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
27,198,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.5,contentful,soccer player-love
27,291,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.23,contentful,soccer player-love
27,122,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
27,226,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.99999,contentful,soccer player-love
27,401,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.81,contentful,soccer player-love
27,300,love,soccer player,subject,believe,negative,past,positive,The soccer player didn't love that her team had scored the winning goal.How likely is it that the soccer player believed that her team had scored the winning goal?,intransitive,0.83,contentful,soccer player-love
12,290,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.83,contentful,soccer player-love
12,335,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.93,contentful,soccer player-love
12,393,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.96,contentful,soccer player-love
12,124,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.99999,contentful,soccer player-love
12,383,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.5,contentful,soccer player-love
12,258,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.65,contentful,soccer player-love
12,417,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.51,contentful,soccer player-love
12,228,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.5,contentful,soccer player-love
12,283,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.94,contentful,soccer player-love
12,411,love,soccer player,subject,believe,positive,future,positive,The soccer player loved that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.65,contentful,soccer player-love
26,104,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.47,contentful,soccer player-love
26,195,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.58,contentful,soccer player-love
26,176,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.55,contentful,soccer player-love
26,222,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.3,contentful,soccer player-love
26,129,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.26,contentful,soccer player-love
26,272,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.96,contentful,soccer player-love
26,381,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.86,contentful,soccer player-love
26,348,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.2,contentful,soccer player-love
26,264,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.49,contentful,soccer player-love
26,248,love,soccer player,subject,believe,negative,future,positive,The soccer player didn't love that her team would score the winning goal.How likely is it that the soccer player believed that her team would score the winning goal?,intransitive,0.25,contentful,soccer player-love
4,310,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.85,contentful,contractor-mislead
4,419,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.24,contentful,contractor-mislead
4,107,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.87,contentful,contractor-mislead
4,359,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.89,contentful,contractor-mislead
4,408,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.3,contentful,contractor-mislead
4,259,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.26,contentful,contractor-mislead
4,286,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.73,contentful,contractor-mislead
4,376,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.06,contentful,contractor-mislead
4,174,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.83,contentful,contractor-mislead
4,199,mislead,contractor,subject,believe,negative,past,positive,The contractor didn't mislead the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.99999,contentful,contractor-mislead
27,374,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.25,contentful,contractor-mislead
