listid,participant,verb,subject,consequent,valence,question,response,task,scenario
3,11,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.4,norming,cyclist-think
3,99,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,1e-05,norming,cyclist-think
3,55,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.31,norming,cyclist-think
3,81,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.11,norming,cyclist-think
3,77,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.08,norming,cyclist-think
3,54,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.16,norming,cyclist-think
3,53,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.55,norming,cyclist-think
3,60,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.35,norming,cyclist-think
3,79,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.09,norming,cyclist-think
3,58,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.02,norming,cyclist-think
3,8,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.2,norming,cyclist-think
3,91,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.77,norming,cyclist-think
3,40,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,1e-05,norming,cyclist-think
3,67,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.6,norming,cyclist-think
3,94,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.51,norming,cyclist-think
3,23,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.27,norming,cyclist-think
3,80,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.75,norming,cyclist-think
3,78,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.06,norming,cyclist-think
3,35,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.2,norming,cyclist-think
3,93,think,cyclist,believe,negative,What proportion of cyclists generally believe that their bike's tires will go flat?,0.14,norming,cyclist-think
3,0,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,17,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.95,norming,liquor store owner-tell
3,43,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.84,norming,liquor store owner-tell
3,87,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.9,norming,liquor store owner-tell
3,14,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,11,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.9,norming,liquor store owner-tell
3,99,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,55,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.63,norming,liquor store owner-tell
3,81,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.88,norming,liquor store owner-tell
3,77,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,54,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.97,norming,liquor store owner-tell
3,53,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,60,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.95,norming,liquor store owner-tell
3,79,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,58,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,1e-05,norming,liquor store owner-tell
3,8,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,91,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,40,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99,norming,liquor store owner-tell
3,67,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.75,norming,liquor store owner-tell
3,94,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.94,norming,liquor store owner-tell
3,23,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.86,norming,liquor store owner-tell
3,80,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.99999,norming,liquor store owner-tell
3,78,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.8,norming,liquor store owner-tell
3,35,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.94,norming,liquor store owner-tell
3,93,tell,liquor store owner,believe,positive,What proportion of liquor store owners generally believe that beer will be restocked?,0.9,norming,liquor store owner-tell
3,0,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.34,norming,defendant-hope
3,17,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.54,norming,defendant-hope
3,43,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.65,norming,defendant-hope
3,87,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.33,norming,defendant-hope
3,14,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.99999,norming,defendant-hope
3,11,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.55,norming,defendant-hope
3,99,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.99999,norming,defendant-hope
3,55,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.99999,norming,defendant-hope
3,81,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.59,norming,defendant-hope
3,77,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.99999,norming,defendant-hope
3,54,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.39,norming,defendant-hope
3,53,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.3,norming,defendant-hope
3,60,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.65,norming,defendant-hope
3,79,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.81,norming,defendant-hope
3,58,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.75,norming,defendant-hope
3,8,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.9,norming,defendant-hope
3,91,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.53,norming,defendant-hope
3,40,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.73,norming,defendant-hope
3,67,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.94,norming,defendant-hope
3,94,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.25,norming,defendant-hope
3,23,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.79,norming,defendant-hope
3,80,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.77,norming,defendant-hope
3,78,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.34,norming,defendant-hope
3,35,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.8,norming,defendant-hope
3,93,hope,defendant,believe,positive,What proportion of defendants generally believe that juries will decide for them?,0.64,norming,defendant-hope
3,0,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.13,norming,journalist-worry
3,17,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.25,norming,journalist-worry
3,43,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.27,norming,journalist-worry
3,87,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.22,norming,journalist-worry
3,14,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,1e-05,norming,journalist-worry
3,11,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.33,norming,journalist-worry
3,99,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.32,norming,journalist-worry
3,55,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.6,norming,journalist-worry
3,81,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.21,norming,journalist-worry
3,77,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.1,norming,journalist-worry
3,54,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.4,norming,journalist-worry
3,53,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.05,norming,journalist-worry
3,60,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.3,norming,journalist-worry
3,79,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.15,norming,journalist-worry
3,58,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.25,norming,journalist-worry
3,8,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.02,norming,journalist-worry
3,91,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.55,norming,journalist-worry
3,40,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.07,norming,journalist-worry
3,67,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.35,norming,journalist-worry
3,94,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.21,norming,journalist-worry
3,23,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.18,norming,journalist-worry
3,80,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.19,norming,journalist-worry
3,78,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.21,norming,journalist-worry
3,35,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.36,norming,journalist-worry
3,93,worry,journalist,believe,negative,What proportion of journalists generally believe that their articles will be badly edited?,0.08,norming,journalist-worry
3,0,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.33,norming,model-complain
3,17,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.41,norming,model-complain
3,43,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.75,norming,model-complain
3,87,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.6,norming,model-complain
3,14,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.79,norming,model-complain
3,11,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.66,norming,model-complain
3,99,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.99999,norming,model-complain
3,55,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.45,norming,model-complain
3,81,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.5,norming,model-complain
3,77,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.9,norming,model-complain
3,54,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.62,norming,model-complain
3,53,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.9,norming,model-complain
3,60,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.4,norming,model-complain
3,79,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.77,norming,model-complain
3,58,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.75,norming,model-complain
3,8,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.98,norming,model-complain
3,91,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.92,norming,model-complain
3,40,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.99999,norming,model-complain
3,67,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.61,norming,model-complain
3,94,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.5,norming,model-complain
3,23,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.73,norming,model-complain
3,80,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.63,norming,model-complain
3,78,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.7,norming,model-complain
3,35,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.39,norming,model-complain
3,93,complain,model,believe,positive,What proportion of models generally believe that everyone will like their dresses?,0.7,norming,model-complain
1,46,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.29,norming,daughter-convince
1,56,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.2,norming,daughter-convince
1,70,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.4,norming,daughter-convince
1,42,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.1,norming,daughter-convince
1,86,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.26,norming,daughter-convince
1,3,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.27,norming,daughter-convince
1,32,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.5,norming,daughter-convince
1,75,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.16,norming,daughter-convince
1,6,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.36,norming,daughter-convince
1,39,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.1,norming,daughter-convince
1,72,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.3,norming,daughter-convince
1,24,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.63,norming,daughter-convince
1,4,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.02,norming,daughter-convince
1,28,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.16,norming,daughter-convince
1,22,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.61,norming,daughter-convince
1,5,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.19,norming,daughter-convince
1,57,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.64,norming,daughter-convince
1,9,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.1,norming,daughter-convince
1,13,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.5,norming,daughter-convince
1,73,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,1e-05,norming,daughter-convince
1,92,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.23,norming,daughter-convince
1,97,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.22,norming,daughter-convince
1,10,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.3,norming,daughter-convince
1,48,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.01,norming,daughter-convince
1,41,convince,daughter,believe,negative,What proportion of fathers generally believe that their sons will crash the family car?,0.07,norming,daughter-convince
3,0,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.74,norming,reporter-dissuade
3,17,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.5,norming,reporter-dissuade
3,43,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.67,norming,reporter-dissuade
3,87,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.55,norming,reporter-dissuade
3,14,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.4,norming,reporter-dissuade
3,11,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.45,norming,reporter-dissuade
3,99,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.99999,norming,reporter-dissuade
3,55,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.41,norming,reporter-dissuade
3,81,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.4,norming,reporter-dissuade
3,77,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.7,norming,reporter-dissuade
3,54,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.41,norming,reporter-dissuade
3,53,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.6,norming,reporter-dissuade
3,60,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.7,norming,reporter-dissuade
3,79,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.67,norming,reporter-dissuade
3,58,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.82,norming,reporter-dissuade
3,8,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.3,norming,reporter-dissuade
3,91,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.58,norming,reporter-dissuade
3,40,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.56,norming,reporter-dissuade
3,67,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.31,norming,reporter-dissuade
3,94,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.2,norming,reporter-dissuade
3,23,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.64,norming,reporter-dissuade
3,80,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.4,norming,reporter-dissuade
3,78,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.45,norming,reporter-dissuade
3,35,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.32,norming,reporter-dissuade
3,93,dissuade,reporter,believe,positive,What proportion of citizens generally believe city councils will be effective?,0.6,norming,reporter-dissuade
3,0,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.99999,norming,coroner-persuade
3,17,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.52,norming,coroner-persuade
3,43,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.22,norming,coroner-persuade
3,87,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.3,norming,coroner-persuade
3,14,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.7,norming,coroner-persuade
3,11,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.33,norming,coroner-persuade
3,99,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.5,norming,coroner-persuade
3,55,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.21,norming,coroner-persuade
3,81,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.38,norming,coroner-persuade
3,77,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.01,norming,coroner-persuade
3,54,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.32,norming,coroner-persuade
3,53,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.99999,norming,coroner-persuade
3,60,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.15,norming,coroner-persuade
3,79,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.17,norming,coroner-persuade
3,58,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,1e-05,norming,coroner-persuade
3,8,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.99999,norming,coroner-persuade
3,91,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.63,norming,coroner-persuade
3,40,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.27,norming,coroner-persuade
3,67,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.15,norming,coroner-persuade
3,94,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.11,norming,coroner-persuade
3,23,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.21,norming,coroner-persuade
3,80,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.9,norming,coroner-persuade
3,78,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.3,norming,coroner-persuade
3,35,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.22,norming,coroner-persuade
3,93,persuade,coroner,believe,negative,What proportion of detectives generally believe that men will die violently?,0.4,norming,coroner-persuade
3,0,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.75,norming,therapist-convince
3,17,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.81,norming,therapist-convince
3,43,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.62,norming,therapist-convince
3,87,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.61,norming,therapist-convince
3,14,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.8,norming,therapist-convince
3,11,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.8,norming,therapist-convince
3,99,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.99999,norming,therapist-convince
3,55,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.81,norming,therapist-convince
3,81,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.76,norming,therapist-convince
3,77,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.75,norming,therapist-convince
3,54,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.65,norming,therapist-convince
3,53,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.55,norming,therapist-convince
3,60,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.65,norming,therapist-convince
3,79,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.87,norming,therapist-convince
3,58,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.99999,norming,therapist-convince
3,8,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.82,norming,therapist-convince
3,91,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.5,norming,therapist-convince
3,40,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.64,norming,therapist-convince
3,67,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.39,norming,therapist-convince
3,94,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.63,norming,therapist-convince
3,23,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.67,norming,therapist-convince
3,80,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.6,norming,therapist-convince
3,78,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.75,norming,therapist-convince
3,35,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.62,norming,therapist-convince
3,93,convince,therapist,believe,positive,What proportion of patients generally believe that their therapy sessions will help?,0.7,norming,therapist-convince
1,46,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.78,norming,executive-know
1,56,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.77,norming,executive-know
1,70,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.67,norming,executive-know
1,42,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.75,norming,executive-know
1,86,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.69,norming,executive-know
1,3,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.83,norming,executive-know
1,32,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.73,norming,executive-know
1,75,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.82,norming,executive-know
1,6,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.74,norming,executive-know
1,39,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.9,norming,executive-know
1,72,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.99999,norming,executive-know
1,24,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.7,norming,executive-know
1,4,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.95,norming,executive-know
1,28,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.91,norming,executive-know
1,22,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.39,norming,executive-know
1,5,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.78,norming,executive-know
1,57,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.91,norming,executive-know
1,9,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.99999,norming,executive-know
1,13,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.85,norming,executive-know
1,73,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.8,norming,executive-know
1,92,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.99999,norming,executive-know
1,97,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.74,norming,executive-know
1,10,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.68,norming,executive-know
1,48,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.64,norming,executive-know
1,41,know,executive,believe,positive,What proportion of executives generally believe that their deals will go through?,0.8,norming,executive-know
1,46,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.89,norming,programmer-doubt
1,56,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.8,norming,programmer-doubt
1,70,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.9,norming,programmer-doubt
1,42,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.85,norming,programmer-doubt
1,86,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.92,norming,programmer-doubt
1,3,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.67,norming,programmer-doubt
1,32,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.73,norming,programmer-doubt
1,75,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.79,norming,programmer-doubt
1,6,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.3,norming,programmer-doubt
1,39,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.99999,norming,programmer-doubt
1,72,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.99999,norming,programmer-doubt
1,24,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.84,norming,programmer-doubt
