listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
10,252,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.96,templatic,
10,362,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
10,312,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
10,268,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.1,templatic,
10,295,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.83,templatic,
10,183,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.63,templatic,
10,263,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
10,109,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
10,149,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
10,311,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.95,templatic,
18,254,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
18,331,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.97,templatic,
18,243,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
18,418,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.84,templatic,
18,267,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
18,253,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.19,templatic,
18,204,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99,templatic,
18,387,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.39,templatic,
18,377,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.95,templatic,
18,217,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,380,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,180,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,157,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,227,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.96,templatic,
9,216,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99,templatic,
9,280,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.9,templatic,
9,358,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,299,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,162,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
9,372,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
29,193,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.91,templatic,
29,328,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.97,templatic,
29,413,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
29,168,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
29,373,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
29,382,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.67,templatic,
29,223,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
29,114,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99,templatic,
29,233,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.96,templatic,
29,400,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.56,templatic,
11,128,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
11,201,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.81,templatic,
11,160,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.35,templatic,
11,215,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.79,templatic,
11,159,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.86,templatic,
11,302,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99,templatic,
11,273,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.51,templatic,
11,139,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
11,278,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
11,133,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.12,templatic,
3,210,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.76,templatic,
3,265,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
3,184,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.61,templatic,
3,101,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
3,378,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.68,templatic,
3,182,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.64,templatic,
3,333,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
3,237,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.82,templatic,
3,364,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.64,templatic,
3,221,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.43,templatic,
24,399,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.59,templatic,
24,158,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.78,templatic,
24,336,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.8,templatic,
24,398,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.71,templatic,
24,322,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.94,templatic,
24,375,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
24,416,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.71,templatic,
24,186,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.56,templatic,
24,105,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.96,templatic,
24,115,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99,templatic,
30,324,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.9,templatic,
30,315,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.65,templatic,
30,245,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
30,239,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.86,templatic,
30,343,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
30,191,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.79,templatic,
30,334,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.59,templatic,
30,301,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.85,templatic,
30,409,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.76,templatic,
30,269,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
25,144,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.89,templatic,
25,292,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
25,318,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
25,242,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.92,templatic,
25,403,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.34,templatic,
25,355,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.95,templatic,
25,412,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
25,119,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
25,251,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.87,templatic,
25,255,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.73,templatic,
8,196,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.42,templatic,
8,203,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99,templatic,
8,369,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
8,208,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
8,240,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.69,templatic,
8,257,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.35,templatic,
8,385,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.94,templatic,
8,391,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
8,261,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.37,templatic,
8,156,like,A,subject,believe,negative,past,neutral,A didn't like that C happened.How likely is it thatA believed that C happened?,intransitive,0.9,templatic,
0,361,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
0,154,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.82,templatic,
0,166,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.73,templatic,
0,138,like,A,subject,believe,positive,past,neutral,"A liked that C happened.How likely <i class=""chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6"">is</i> it thatA believed that C happened?",intransitive,0.99999,templatic,
0,352,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.87,templatic,
0,118,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.87,templatic,
0,351,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.84,templatic,
0,179,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.59,templatic,
0,316,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
0,266,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.37,templatic,
31,309,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.9,templatic,
31,339,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.73,templatic,
31,190,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.88,templatic,
31,285,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.9,templatic,
31,247,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.98,templatic,
31,384,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
31,178,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
31,100,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.89,templatic,
31,389,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
31,357,like,A,subject,believe,positive,past,neutral,A liked that C happened.How likely is it thatA believed that C happened?,intransitive,0.73,templatic,
2,211,like,A,subject,believe,negative,future,neutral,"<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#73e8c5;"">A</font> didn't like that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#7a8fb8;"">C</font> would happen.How likely is it that<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#73e8c5;"">A</font> believed that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#7a8fb8;"">C</font> would happen?",intransitive,0.92,templatic,
2,277,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.86,templatic,
2,274,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.16,templatic,
2,388,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.85,templatic,
2,367,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.9,templatic,
2,345,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.84,templatic,
2,127,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.93,templatic,
2,121,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.7,templatic,
2,329,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
2,167,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.46,templatic,
6,325,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.27,templatic,
6,249,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.8,templatic,
6,224,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.57,templatic,
6,125,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.81,templatic,
6,270,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.93,templatic,
6,313,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.65,templatic,
6,319,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.27,templatic,
6,235,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.75,templatic,
6,170,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.85,templatic,
6,353,like,A,subject,believe,negative,future,neutral,A didn't like that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.63,templatic,
5,406,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.8,templatic,
5,275,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.84,templatic,
5,146,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
5,192,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
5,344,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.67,templatic,
5,379,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
5,145,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.45,templatic,
5,163,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
5,225,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.8,templatic,
5,172,like,A,subject,believe,positive,future,neutral,"<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#a9cdba;"">A</font> liked that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#868b94;"">C</font> would happen.How likely is it that<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#a9cdba;"">A</font> believed that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#868b94;"">C</font> would happen?",intransitive,0.96,templatic,
14,294,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.9,templatic,
14,181,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
14,202,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.9,templatic,
14,142,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.74,templatic,
14,148,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.73,templatic,
14,143,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.9,templatic,
14,246,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
14,303,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.66,templatic,
14,103,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.76,templatic,
14,279,like,A,subject,believe,positive,future,neutral,A liked that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.84,templatic,
10,252,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.59,templatic,
10,362,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.57,templatic,
10,312,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.51,templatic,
10,268,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
10,295,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.63,templatic,
10,183,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.68,templatic,
10,263,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.67,templatic,
10,109,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.3,templatic,
10,149,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
10,311,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
18,254,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.53,templatic,
18,331,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.67,templatic,
18,243,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.44,templatic,
18,418,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.87,templatic,
18,267,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
18,253,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.2,templatic,
18,204,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.55,templatic,
18,387,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.67,templatic,
18,377,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.59,templatic,
18,217,hope,A,subject,believe,positive,future,neutral,A hoped that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.55,templatic,
9,380,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.25,templatic,
9,180,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.7,templatic,
9,157,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.4,templatic,
9,227,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.73,templatic,
9,216,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.95,templatic,
9,280,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.47,templatic,
9,358,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
9,299,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
9,162,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.53,templatic,
9,372,hope,A,subject,believe,negative,past,neutral,A didn't hope that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
29,193,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.53,templatic,
29,328,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.7,templatic,
29,413,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.51,templatic,
29,168,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
29,373,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
29,382,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.6,templatic,
29,223,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.62,templatic,
29,114,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.14,templatic,
29,233,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
29,400,hope,A,subject,believe,negative,future,neutral,A didn't hope that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.7,templatic,
11,128,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.7,templatic,
11,201,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.37,templatic,
11,160,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
11,215,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.77,templatic,
11,159,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.49,templatic,
11,302,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.57,templatic,
11,273,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.83,templatic,
11,139,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
11,278,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.57,templatic,
11,133,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.76,templatic,
3,210,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.59,templatic,
3,265,hope,A,subject,believe,positive,past,neutral,A hoped that C happened.How likely is it thatA believed that C happened?,intransitive,0.74,templatic,
